user_name,tweets
Fazal Abbas Baloch,غداری کا چیپٹر ہمیشہ کے لیے بند کرنے کے لئے آئین میں تبدیلی کر کے فوج کے پولیٹیکل بارڈرز متعین کر دیے جائیں۔
Athar Masoud,"انڈین فوج کی آمد اورریاست جموں وکشمیر کی تقسیم کے عوامل
27 اکتوبر کو ہر سال مقبوضہ کشمیر میں بھارتی فوج کے داخلے کے خلاف یوم سیاہ منایاجاتا ہے۔ریاست جموں وکشمیر کی غیر فطری اور عارضی کہلائی جانے والی موجودہ تقسیم کے حوالے سے تاریخ پر نظر دوڑانے سے معلوم ہو
kasheer.com.pk"
ھمیں پیار ھے پاکستان سے ھمیں پیار ھے,"پااکستان ڈکیت مومنٹ نے گجرانوالہ میں فوج کے خلاف بھونکتے رہے
کراچی میں مزار قاٸید کی بے حرمتی کی گٸی
کوٸٹہ میں بلوچستان کو الگ کرنیکا کا مطالبہ کیا
اگلی جلسی کب ہے اور کہاں ہے  اور کونسی مزید غداری رہ گٸی ہے جس پر بھونکنا ہے"
Prototype Citizen,"Quote Tweet
Brig Tariq Zaman Malik , SI(M) (R)
@BrigTariq
 · Oct 26
کیپٹن صفدر کی طرح شادی کر کے دھکے کھانے سے بہتر ہے بندہ شیخ رشید کی طرح ہی رہے تو اچھا ہے  ⁦"
khan baba,"هنگاميكه دوستم ده ها جيت و هليكوپتر و هزاران تانگ مختلف النوع و صد ها دستگاه چهل ميله و سكاد،لونا و اورگان داشت،و يكصد هزار فوج مسلح داشت،
با رسيدن ملا دادالله همراي ٢٠پيكپ به شبرغان،پدرجانت از شهر مزار فرار نموده و وارد ترمز گرديد، در حاليكه ملا دادالله يك پاي داشت."
Bilal Jatoi,نیازی اینڈ کمپنی سے سیاسی اختلافات اپنی جگہ مگر بحیثیت پاکستانی فوج کے مغلظات قابل قبول نہیں، شرم کریں ۔۔ کچھ حیا کریں ۔۔
Ali,یہ حالت ہو چکی ہے تم لوگوں کی اس سے زیادہ کچھ نہیں ہم آپنی فوج کے ساتھ تھے ہیں اور ہمیشہ رہیں گے
ہارون الرشید,پاک فوج زندہ باد
یوسف,"Quote Tweet
شبنم چوھدری
@shabnamchoudry
 · 19h
Replying to @Haqeeqat_TV
کیا روس/چین میں کبھی فوج نے حکومت کی ہے؟ چین میں فوج پارٹی کے تعابے ہے۔ جبکے روس میں اختیار پارلمنٹ کو ہے۔ کتنے دفحہ چین/ روس میں مارشل لگا؟ ترکی کی کہانی مختلف ہے۔ پاکستان کو قومی سلامتی/دفاع کے نام سامراج کے ہاتھ ایجنسیاں بیچتی رہی ہیں؟ کیا چین/روس کی فوج کے پاپا جونز ہیں؟"
Sadaf Khan Nawaid,"The following media includes potentially sensitive content. Change settings
View"
شبنم چوھدری,کیا روس/چین میں کبھی فوج نے حکومت کی ہے؟ چین میں فوج پارٹی کے تعابے ہے۔ جبکے روس میں اختیار پارلمنٹ کو ہے۔ کتنے دفحہ چین/ روس میں مارشل لگا؟ ترکی کی کہانی مختلف ہے۔ پاکستان کو قومی سلامتی/دفاع کے نام سامراج کے ہاتھ ایجنسیاں بیچتی رہی ہیں؟ کیا چین/روس کی فوج کے پاپا جونز ہیں؟
Talha Khan,"20 مارچ 2017
@MuhammadQasim_3
 نے دیکھا کہ جدید اسلحے سے آراستہ، تربیت یافتہ دشمن افغانستان کی سرحد سے پاکستان پر حملہ کرتے ہیں۔
پاک فوج اچھا دفاع طرح کرتی ہے۔ پھر دشمن پاک فوج کے خلاف منصوبہ بنا تے ہیں، اور فوج کو کمزور کرتے ہیں
#ImranKhanMustMeetQasim"
حسنین رضوی,میری مشورہ ہے کہ آپ اپنے ملک ترکی کی حکومت اور فوج کو مطالبہ کرے کہ وہ بھی فرانس کے خلاف جنگ کا اعلان کرے اور دیگر ممالک کو بھی اس میں شرکت کیلئے زور دیا جائے
دل کا ارمان تم,بھارتی پائیلٹ ایک کپ چائے پی کر پاکستانی فوج کی تعریف کرتا ہے اور کچھ کتے پورا پاکستان کھا کر بھی اپنی ہی فوج پر بھونکتے ہیں اور حرام کے لفافے اسے فریڈم آف سپیچ اور آزادیِ صحافت کہتے ہیں واہ رے کنجروں کی نسل۔
xlzandar,جنرل مشرف اور اسکے ساتھی جرنیلوں نے بلوچستان کو الگ کرنے کی پوری کوشش کی تھی۔ جسے زرداری نے بطور صدر بلوچوں سے معافی مانگ کرخاک میں ملا دیا تھا۔ اب فوج کے دوبارہ اقتدار میں آنے کے بعد سامراجی طاقتوں کی ایما پر دوبارہ بلوچستان کوالگ کرنے کی دن رات کوششیں ہورہی ہیں۔
پاک فوج_زندہ آباد,Ye jo ap k peechay hai is k baap k pesay se...wesay Kya double roti mei churrri rakhi hui hai uncle ne..uffff
ڈاکٹر ہما,"Quote Tweet
Hina Parvez Butt
@hinaparvezbutt
 · 20h
نیازی کی ٹائیگر فورس میں تمام وہ لوگ شامل ہیں جو انتہائی ویلے اور ان پڑھ ہیں۔۔ جو پڑھے لکھے اور مصروف لوگ ہوتے ان کو بھلا کیا ضرورت کہ سڑکوں پر بغیر تنخواہ کے خاک چھانیں ؟؟؟ والدین سے گزارش ہے کہ اپنے بچوں کا قیمتی وقت بچا کر ان کو کوئی ہنر سکھائیں جو ان کی زندگی کو بہتر بنائے۔۔"
میانہ روی کا متلاشی,"گویا آپ کہنا چاہ رہے ہیں کہ گلگت بلتستان کی عوام فوج کے اشارہ پہ بلاول کے جلسوں میں جوق در جوق آرہی ہے۔۔۔۔کسی اور پارٹی کے جلسے بڑے ہوں تو عوام میں مقبولیت کی دلیل اور پیپلز پارٹی کے ہوں تو فوج سے سمجھوتا۔۔۔۔۔
انوکھی دلیل ہے بھئی بہت ہی انوکھی"
Mind Roaster Mir,حکومت کسی مولوی سے نہیں ڈرتی مولوی حکومت کے نہیں تو فوج کے پالتو ہیں۔
SULTAN RAZA adv,"Hamid mir on Indian channel spitting venom against Pak Fauj
siasat.pk"
I'm Pakistani,بالکل صحیح کہا سب سے پہلے تو وزیراعظم کو ڈالنا چاہیے جس نے ہندوستان میں جاکر فوج کے خلاف بکو اس کے تھی
Jannat,"ملک توڑ کر بلوچستان کو آزاد کرانا ، پاک افغان بھاڑ اکھاڑنا، پاک افغان پاسپورٹ ختم کرنا، فوج اور ملکی اداروں خاص طور پر ISI پر سنگین الزامات لگانا...
ایسا لگ رہا تھا کہ یہ PDM نہیں بلکہ BJP کا جلسہ تھا...
اللہ تعالیٰ ہم سب پر اپنا رحم فرمائے
آمین"
Mian Muhammad Nawaz Sharif,"عوام کی جان چھوڑو پاک فوج، جا کر کشمیر کو آزادکرواؤ جس کے نام پر تم 73 سال سے 80 فیصد بجٹ کھا رہے ہو ، 
عوام کو اب روٹی بھی نہیں مل رہی تمھارے کرتوتوں کی وجہ سے!
جا کر کوئی جنگ جیت لو اورکوئی ملک سے باہربھی پلاٹ اورزمین قبضہ کر لو 
یا پھرہم سمجھ لیں کہ آپکو انڈین آرمی سے ڈرلگتا ؟"
Juzer Ali,"Quote Tweet
Mosharraf Zaidi
@mosharrafzaidi
 · Oct 26
ہر بات کا جواب دینا ہی در اصل فساد کی جڑ ہے۔ 

اگر نوٹیفیکیشن از ریجیکٹڈ کی ٹویئٹ نہ ہوتی تو شاید آج یہ سب کچھ بھی نہ ہوتا۔ 

نواز شریف صحی ہوں یا غلط، فوج کو ان کی تقریر کا جواب دینا ضروری نہیں۔
1:40
33.3K views"
SÄDÄF...,"جی جی بالکل ایکشن لیں اور جہاد کریں پاکستان کا وہ رقبہ واپس لیں جو قائد اعظم نے 1947 میں آزاد کروایا تھا۔۔۔
پہلے سقوط ڈھاکہ ھوا فوج نے سرینڈر کر دیا بغیر قوم کو اعتماد میں لیے
اب کشمیر پر قبضہ ھو گیا اور فوج ھاتھ پہ ھاتھ دھرے بیٹھی رھی۔۔
البتہ سائرن ضرور بجائے اور ترانے ضرور گائے"
Mian Muhammad Nawaz Sharif,"عوام کی جان چھوڑو پاک فوج، جا کر کشمیر کو آزاد کرواؤ جس کے نام پر تم 73 سال سے 80 فیصد بجٹ کھا رہے ہو ، 
عوام کو اب روٹی بھی نہیں مل رہی تمھارے کرتوتوں کی وجہ سے!
جا کر کوئی جنگ جیت لو اور کوئی ملک سے باہربھی پلاٹ اور زمین قبضہ کر لو."
Jannat,"چور حرامخورسیاسی گماشتے اپنی چوری اور اقتدار کی ہوس میں انڈین ایجنڈے پرچلتے ہوئے پاکستان کو تورنے اورپاک فوج کے خلاف سازشیںں اور بکواس کررہے ہیں 

چورسیاسی مافیا کو پاکستان کی سالمیت سےکوئی غرض نہیں
ان کی اولادیں اور پاکستان کولوٹ کربنائی جائیدادیں باہر کے ملکوں میں محفوظ ہیں"
Mureed,"کیا پاکستان میں قانون نام کا ادارہ ہے
جو حامد میر کو لغام دے 
یہ پی ڈی ایم سے پیسے لےکر پاکستان کے خلاف پاکستان کے ریاستی اداروں کے خلاف بھارت ملک  کے چینل پر بیٹھ کر پاک فوج کے خلاف ہرزہ سرائی کر رہا ہےریاستی اداروں کے خلاف پروپیگنڈا کر رہا ہے
کون اس لفافے کو لغام دے گا
سوال؟؟؟"
Malangi,"From 
Subhan Aziz Khilji"
EARTH PARADISE,تین گیدڑ تو بھگوڑے ھیں یہ گیدڑی بھی بھگوڑی ھونے کی کوشش کرتی رھی ھے، بھاگ نہیں پائی تو اب اسٹیبلشمینٹ کو گالیاں اور بدنام کرنے پر آگئی ھے، عوام پاک فوج کیساتھ ھے، خبردار اس جیسی کسی غدار نے میلی آنکھ سے دیکھا تو آنکھ پھوڑ دینگے
Neutral Man,"ایسی بات نہیں پاک فوج ایک ہے کوئی بھی کسی ڈیوٹی پر ہو بخوبی سر انجام دیتا ہے
دراصل بھونکے والوں کو بیرونی  سہارا اب ملا ہے جس کیوجہ سے بھونک رہے ہیں"
Mashraf,سادہ سی بات یے۔ کوئی بندہ فوج کو ختم کرنے یا کوئ اور نا مناسب بات کررھا ہے بس یہی کہ رہے ہیں نا کہ اپنے آئینی کردار تک محدود رہیں۔ وہ بھی جو ملوث ہیں وہ سات لاکھ میں سے چند۔
Ussama,شکر ہے آپ نے عسکری اداروں کو اس کار خیر میں ملوث نہی کیا ورنہ آپ جیسے لوگوں کا کام سیاستدانوں قابل لائق اور معصوم ثابت کرنا ہوتا ہے اور فوج کو ملوث کرنا۔ حکومت نالائق سیاستدانوں سے نہی چلتیں گالیاں فوج کو اور اپنی ناکامیوں کا سہرا بھی فوج کو۔
Mirza,جو دشمنوں سے ملا ہو ان سے بات کیسے ہو سکتی ہے۔ جلد یا بدیر اپوزیشن جہنم واصل ہو گی۔ اس دنیا میں بھی اور آخرت میں بھی۔ عوام حکومت اور فوج کے ساتھ ہے۔ دشمنوں کے ساتھییوں کو اللہ تبھا اور برباد کرے گی۔ ان لوگوں کے ساتھ تم اور تم جیسے استیں کے ساتھ سانپ بھی تبھا و برباد ہو گے۔ #PDM
muhammad shakeel abbasi,پاکستان تو ایوب خان اور یحیی خان نے توڑا پھر بعد میں پرویز مُشرف نے  بلوچستان اور فاٹا اور پشتون علاقوں پر حملے کرکے ھمارے دونوں برف کے بارڈر کو ھمارے خلاف کردیا اور دونوں اطراف کے لوگوں کو ھماری آرمی کے خلاف کردیا  پشتونوں اور بلوچوں کے اندر ھماری فوج کے خلاف نفرت پیدا کی
Hina Sarwat TJP,آپ صبر رکهیں فوج کو مجبور کیا جا رہا ہے کہ وہ کوئی ایکشن لے اور میں لکهہ کر دے رہی ہوں فوج اب اپنے خلاف کسی کی بهی سازش کو کامیاب نہیں ہونے دی گی اب وہ دور گزر چکا جب کسی کا جو دل کرتا تها وہ کرتا تها نوا، مریم اور اویس نورانی کو ان کے یہ جلسے بہت مہنگے پڑیں گے.
PAKISTANI 'sپاک فوج زندہ باد۔۔۔,کشمالہ خواجہ اصف
EARTH PARADISE,اس فوج کے بمبو پہ سوار ھوکر حکومت میں آنے والے کی کیا اوقات، فوج کے تلوے چاٹ کر بیٹی کیلیے این آر او لینے میں ناکامی ھوئی تو غدارِ وطن مودی کے یار نے فوج کو گالیاں دینا شروع کردیں
Muhammad Hilal,فوج کے بغیر ملک بنا۔۔۔ مگر ابھی فوج کی حکومت ہے  مگر چل نہیں سکتا۔۔۔۔؟
Hina Sarwat TJP,"کل اویس نورانی کا خطاب سنا آپ نے؟
اور نواز شریف اور مریم صاحبہ کی جو فوج کے خلاف بیان بازی ہے اس کے بارے میں کیا خیال ہے بلوچستان کو الگ ریاست بنانے کا کل نعرہ کس پلیٹ فارم سے جاری ہوا کیا پی ڈی ایم والے کسی اور کے ایجنڈے پر نہیں چل رہے؟"
Fakhar,"کیا کمال کی منطق ہے.مطلب آپ جھوٹ بولیں، زہر اگلیں،پاکستان کا نام بدنام کریں پوری دنیا میں فوج کو ذلیل کریں۔پاکستان کو بیچ کر کھا جائیں۔لیکن فوج کو انہیں جواب دینا ضروری نہیں۔کیوں ضروری نہیں بھئی؟ نواز شریف کے باپ نے پاکستان بنایا تھا؟ غلامی خود کریں ہمیں نہ سکھائیں
#Anum_Elahi"
